# host seconds after t0	host UTC at the newline	line
63.6490	2026-09-24T12:30:37.691Z	R0000003000021de8ff
63.6490	2026-09-24T12:30:37.691Z	E000000000000000000
63.6490	2026-09-24T12:30:37.691Z	M000000000000000000
63.6490	2026-09-24T12:30:37.691Z	Fffffffff0000000000
64.2262	2026-09-24T12:30:38.268Z	S0117170000f6486b86
64.5032	2026-09-24T12:30:38.545Z	W0000003100021de901
64.5032	2026-09-24T12:30:38.545Z	R0000003100021de8ff
64.5032	2026-09-24T12:30:38.545Z	E000000000000000000
64.5307	2026-09-24T12:30:38.572Z	M000000000000000000
64.5307	2026-09-24T12:30:38.572Z	Fffffffff0000000000
65.0289	2026-09-24T12:30:39.070Z	S0117170000fa486b8a
65.3810	2026-09-24T12:30:39.423Z	W0000003200021de8fd
65.3810	2026-09-24T12:30:39.423Z	R0000003200021de8ff
65.3810	2026-09-24T12:30:39.423Z	E000000000000000000
65.3810	2026-09-24T12:30:39.423Z	M000000000000000000
65.3810	2026-09-24T12:30:39.423Z	Fffffffff0000000000
65.8451	2026-09-24T12:30:39.887Z	S0117170000fe486b8e
66.2216	2026-09-24T12:30:40.263Z	W0000003300021de901
66.2216	2026-09-24T12:30:40.263Z	R0000003300021de8ff
66.2216	2026-09-24T12:30:40.263Z	E000000000000000000
66.2489	2026-09-24T12:30:40.290Z	M000000000000000000
66.2489	2026-09-24T12:30:40.291Z	Fffffffff0000000000
66.6581	2026-09-24T12:30:40.700Z	S011717000102486b92
67.0809	2026-09-24T12:30:41.122Z	W0000003400021de8fd
67.0809	2026-09-24T12:30:41.122Z	R0000003400021de8ff
67.0809	2026-09-24T12:30:41.122Z	E000000000000000000
67.1082	2026-09-24T12:30:41.150Z	M000000000000000000
67.1082	2026-09-24T12:30:41.150Z	Fffffffff0000000000
67.4448	2026-09-24T12:30:41.486Z	S011717000106486b96
67.9400	2026-09-24T12:30:41.982Z	W0000003500021de901
67.9400	2026-09-24T12:30:41.982Z	R0000003500021de8ff
67.9400	2026-09-24T12:30:41.982Z	E000000000000000000
67.9622	2026-09-24T12:30:42.004Z	M000000000000000000
67.9622	2026-09-24T12:30:42.004Z	Fffffffff0000000000
68.2683	2026-09-24T12:30:42.310Z	S01171700010a486b9a
68.8082	2026-09-24T12:30:42.850Z	W0000003600021de8fd
68.8082	2026-09-24T12:30:42.850Z	R0000003600021de8ff
68.8082	2026-09-24T12:30:42.850Z	E000000000000000000
68.8082	2026-09-24T12:30:42.850Z	M000000000000000000
68.8082	2026-09-24T12:30:42.850Z	Fffffffff0000000000
69.0555	2026-09-24T12:30:43.097Z	S01171700010e486b9e
69.6584	2026-09-24T12:30:43.700Z	W0000003700021de901
69.6584	2026-09-24T12:30:43.700Z	R0000003700021de8ff
69.6584	2026-09-24T12:30:43.700Z	E000000000000000000
69.6860	2026-09-24T12:30:43.728Z	M000000000000000000
69.6860	2026-09-24T12:30:43.728Z	Fffffffff0000000000
69.8795	2026-09-24T12:30:43.921Z	S011717000112486ba2
70.5176	2026-09-24T12:30:44.559Z	W0000003800021de8fd
70.5176	2026-09-24T12:30:44.559Z	R0000003800021de8ff
70.5176	2026-09-24T12:30:44.559Z	E000000000000000000
70.5452	2026-09-24T12:30:44.587Z	M000000000000000000
70.5452	2026-09-24T12:30:44.587Z	Fffffffff0000000000
70.6889	2026-09-24T12:30:44.731Z	S011717000116486ba6
71.3960	2026-09-24T12:30:45.438Z	W0000003900021de901
71.3960	2026-09-24T12:30:45.438Z	R0000003900021de8ff
71.3960	2026-09-24T12:30:45.438Z	E000000000000000000
71.3960	2026-09-24T12:30:45.438Z	M000000000000000000
71.3960	2026-09-24T12:30:45.438Z	Fffffffff0000000000
71.4783	2026-09-24T12:30:45.520Z	S01171700011a486baa
72.2385	2026-09-24T12:30:46.280Z	W0000003a00021de8fd
72.2385	2026-09-24T12:30:46.280Z	R0000003a00021de8ff
72.2385	2026-09-24T12:30:46.280Z	E000000000000000000
72.2633	2026-09-24T12:30:46.305Z	M000000000000000000
72.2633	2026-09-24T12:30:46.305Z	Fffffffff0000000000
72.2866	2026-09-24T12:30:46.328Z	S01171700011e486bae
73.0820	2026-09-24T12:30:47.124Z	S011717000122486bb2
73.1030	2026-09-24T12:30:47.145Z	W0000003b00021de901
73.1030	2026-09-24T12:30:47.145Z	R0000003b00021de8ff
73.1030	2026-09-24T12:30:47.145Z	E000000000000000000
73.1030	2026-09-24T12:30:47.145Z	M000000000000000000
73.1030	2026-09-24T12:30:47.145Z	Fffffffff0000000000
73.8873	2026-09-24T12:30:47.929Z	S011717000126486bb6
73.9713	2026-09-24T12:30:48.013Z	W0000003c00021de8fd
73.9713	2026-09-24T12:30:48.013Z	R0000003c00021de8ff
73.9713	2026-09-24T12:30:48.013Z	E000000000000000000
73.9713	2026-09-24T12:30:48.013Z	M000000000000000000
73.9713	2026-09-24T12:30:48.013Z	Fffffffff0000000000
74.6992	2026-09-24T12:30:48.741Z	S01171700012a486bba
